id,name,slug,type,category,area,description,detailedDescription,customHtml,image1,image1Desc,image1FileId,image2,image2Desc,image2FileId,image3,image3Desc,image3FileId,website,phone,address,authorName,publishedDate,modifiedDate,directionsLink,videoLink,document1,document1Name,document2,document2Name,accordionPanel1Title,accordionPanel1Content,accordionPanel2Title,accordionPanel2Content,accordionPanel3Title,accordionPanel3Content,accordionPanel4Title,accordionPanel4Content,amenities,featured,googleMapsUrl,private
318,Kremer Cabin,kremer-cabin,Cabins & Cottages,stay,Faber,"Kremer Cabin is a Cape Cod on six acres with screened porch swings, two porch swings, and room for up to 12 guests surrounded by mountain views. Lovely Cape Cod surrounded by mountains on 6 acres.","Lovely Cape Cod surrounded by mountains on 6 acres. Spend time on the huge front porch (partially screened in) watching the deer while sitting on one of the two porch swings. Room for the whole family with accommodations for up to 12 guests.

*Lodging descriptions are provided by the host and not independently verified. Pet-friendly options are not available.",,https://ik.imagekit.io/OE/nelson-county/listings/kremer-cabin-image1_ZWFmIrxZP,Brown wooden house surrounded by trees behind a rustic wooden fence.,,https://ik.imagekit.io/OE/nelson-county/listings/kremer-cabin-image2_7bnrIxMzK,"Outdoor patio with fire pit, wicker furniture, swing, and lush greenery outside.",,,,,,,"Faber, VA 22938",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Faber%2C%20VA%2022938,,,,,,,,,,,,,,Cabins; Scenic Views; Outdoor Seating; Lodging,false,https://www.google.com/maps/dir/?api=1&destination=Faber%2C%20VA%2022938,false
319,Stewart's Place,stewarts-place,Whole House Rentals,stay,Faber,"Stewart's Place is a rustic, private retreat with spacious yard and homey comforts—ideal for guests seeking a quiet Faber getaway.",,,https://ik.imagekit.io/OE/nelson-county/listings/stewart-s-place-image1_TIJ0wB_xf,"Small white house with black roof, porch, surrounded by trees.",,https://ik.imagekit.io/OE/nelson-county/listings/stewart-s-place-image2_2S4PBVrjx,"Gray sofa in cozy living room with rug, plants, and desk.",,,,,,,"Faber, VA 22938",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Faber%2C%20VA%2022938,,,,,,,,,,,,,,Scenic Views; Cabins; Lodging,false,https://www.google.com/maps/dir/?api=1&destination=Faber%2C%20VA%2022938,false
320,Boho Cliff House Retreat,boho-cliff-house-retreat,Whole House Rentals,stay,Wintergreen Resort,Boho Cliff House Retreat offers dramatic Blue Ridge views in a design-forward setting—ideal for couples or friends seeking a stylish mountain escape.,"Beautiful views await you at the Boho Cliff House Retreat. This charming whole house rental offers a serene escape in Wintergreen, perfect for those looking to unwind and connect with nature.

Please note that lodging descriptions are provided by the host and not independently verified. Staff is not on site, and this property is not pet-friendly. Enjoy your stay!",,https://ik.imagekit.io/OE/nelson-county/listings/boho-cliff-house-retreat-image1_L3zCUtUrE,"Outdoor deck with cozy seating and string lights, surrounded by trees.",,https://ik.imagekit.io/OE/nelson-county/listings/boho-cliff-house-retreat-image2_GsbtJb4yQ,"Spacious living room with large windows, brown furniture, and fireplace. Bright natural light.",,,,,,,"Roseland, VA 22967",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Retail; Scenic Views; Cabins; Lodging,false,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,false
321,Airkey Boutique Rentals,airkey,Cabins & Cottages,stay,Afton,"Airkey Boutique Rentals curates charming nature-centric stays near Nelson 151 breweries, wineries, and hiking trails—visit myairkey.com for available suites. Looking for a cozy mountain hideaway. We offer the perfect getaway for adventure seekers and serenity lovers alike There’s something to do in Afton every season of the year.","Looking for a cozy mountain hideaway? We have the perfect getaway for adventure seekers and serenity lovers alike. Whether you're hiking, climbing, kayaking, or vineyard hopping, let us be your home base for mountain magic. *Lodging descriptions are provided by the host and not independently verified.

Perfect for nature lovers and city explorers alike, our charming retreats offer a peaceful stay just minutes from local breweries, wineries, and hiking trails. Relax, unwind, and let the beauty of Virginia surround you.",,https://ik.imagekit.io/OE/nelson-county/listings/airkey-boutique-rentals-image1_cmGf9y1jA,"Modern kitchen with wooden beams, island, chairs, and stainless steel appliances.",,https://ik.imagekit.io/OE/nelson-county/listings/airkey-boutique-rentals-image2__RwGQDmNm6,"Wooden patio with metal furniture, open view of mountains and sky.",,,,,https://myairkey.com,(434) 466-6942,"Afton, VA 22920",WG,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920,,,,,,,,,,,,,,Retail; Beer; Cabins; Lodging,false,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920,false
322,Three Ridge Retreat,three-ridge-retreat,Vacation Rentals,stay,Wintergreen Resort,"Three Ridge Retreat is a two-bedroom, two-bath dog-friendly Wintergreen condo within walking distance of slopes, restaurants, and resort trails.","A 2-bedroom, 2-bathroom dog-friendly condo at Wintergreen, Three Ridge Retreat is within walking distance to most amenities at the resort, including the ski slopes, restaurants, the Lodge, and many of the trails.

*Lodging descriptions are provided by the host and not independently verified. Pet-Friendly? Yes. Located in Wintergreen.",,https://ik.imagekit.io/OE/nelson-county/listings/three-ridge-retreat-image1_nWA5bIf41j,"Cozy living room with white armchairs, fireplace, and decorative items on shelves.",,https://ik.imagekit.io/OE/nelson-county/listings/three-ridge-retreat-image2_5zTu74E-i,Stacked firewood beside a black fireplace on a gray stone mantel.,,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Pet Friendly; Skiing; Resort,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,false
323,Sunset Vista Villa,sunset-vista-villa,Whole House Rentals,stay,Roseland,"Sunset Vista Villa is a two-bedroom, two-bath Wintergreen condo with elevated first-floor views, ideal for sunset watching and family getaways. Welcome to Sunset Vista Villa, this stunning 2 bedroom, 2 bathroom retreat offers breathtaking views that stretch for miles.","Welcome to Sunset Vista Villa! This stunning 2-bedroom, 2-bathroom retreat offers breathtaking views that stretch for miles. Though located on the first floor, the villa boasts elevated second-story views, giving you the perfect vantage point to take in unforgettable sunsets.

With comfort and space, the villa is perfect for families and couples. Enjoy unparalleled views and a relaxing atmosphere at Sunset Vista Villa, located in Wintergreen Resort.",,https://ik.imagekit.io/OE/nelson-county/listings/sunset-vista-villa-image1_1BgIsS1S4,Large house surrounded by bare trees and rocks under clear blue sky.,,https://ik.imagekit.io/OE/nelson-county/listings/sunset-vista-villa-image2_sR8bwvtW0X,"Cozy living room with fireplace, couches, TV, art, and warm lighting.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Resort; Parking; Cabins; Lodging,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,false
324,Arrowwood Lane,arrowwood-lane,Whole House Rentals,stay,Wintergreen Resort,"Arrowwood Lane is a four-bedroom Wintergreen home sleeping 10 with covered hot tub, dual living areas with fireplaces, deck, and central HVAC. There are two separate living areas, each with a fire place.","Welcome to Arrowwood Lane, a spacious whole house rental featuring 4 bedrooms, a living room, dining area, and kitchen, comfortably accommodating up to 10 guests. The property includes 3.5 baths, with one bath featuring a tub. Enjoy the convenience of internet access and a land phone line.

Relax on the deck, which boasts a covered hot tub, and cozy up by one of the two fireplaces in the separate living areas. The home is equipped with central HVAC for your comfort. Please note that lodging descriptions are provided by the host and not independently verified.

This property is not pet-friendly and is located in Wintergreen.",,https://ik.imagekit.io/OE/nelson-county/listings/arrowwood-lane-image1_danFDpnJe,"A-frame house with stone facade, surrounded by trees, gravel driveway.",,https://ik.imagekit.io/OE/nelson-county/listings/arrowwood-lane-image2_CnDTS-x1G,"Wooden kitchen interior with stainless steel appliances, black countertops, and ceiling beams.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Outdoor Seating; Pet Friendly,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,false
325,Winterhaven,winterhaven,Whole House Rentals,stay,Wintergreen Resort,"Winterhaven is a five-bedroom, 4.5-bath Wintergreen house half a mile from the lodge with updated interiors for large groups.","This is a 5-bedroom, 4.5-bath home located just 0.5 miles from the Lodge. This newer rental features many updates and is conveniently close to the Lodge.

Please note that lodging descriptions are provided by the host and are not independently verified. This property is not pet-friendly and is situated in Wintergreen.",,https://ik.imagekit.io/OE/nelson-county/listings/winterhaven-image1_2nWZeI-Ga,"Wooden house surrounded by autumn trees, lit by bright sunlight.",,https://ik.imagekit.io/OE/nelson-county/listings/winterhaven-image2_yuq8VtqX-,"Cozy bedroom with quilted bedspread, wooden furniture, and ceiling fan.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Scenic Views; Lodging,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,false
326,779 Blue Ridge Drive,779-blue-ridge-drive,Whole House Rentals,stay,Wintergreen Resort,"779 Blue Ridge Drive is a four-bedroom, 4.5-bath mountain home with hot tub, gas fireplace, and king beds in every suite, located four minutes from skiing. Four king suites, a bubbling hot tub, and a great room anchored by a stone fireplace make 779 Blue Ridge Drive a go-to for families who want to be on the slopes in under five minutes.",,,https://ik.imagekit.io/OE/nelson-county/listings/779-blue-ridge-drive-image1_xIPDm9uIl,Wooden house surrounded by lush green trees and wooden railing.,,https://ik.imagekit.io/OE/nelson-county/listings/779-blue-ridge-drive-image2_-yIXfhkXl,"Cozy living room with brown sofas, stone fireplace, large windows, and TV.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Seasonal Menu; Skiing; Scenic Views; Fuel; Pet Friendly,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,false
327,Belties,belties,Coffee Shops,taste,Nellysford,"Belties is a farmhouse café pouring handcrafted coffee, 18-layer scratch biscuits, and seasonal fare with Blue Ridge views and grazing Belted Galloway cows. At Belties, we offer more than just hand-crafted coffee and 18-layer scratch biscuits—we offer an experience.",,,https://ik.imagekit.io/OE/nelson-county/listings/belties-image1_KkVKcuyY5,"Red barn with white lettering, surrounded by green grass and blue sky.",,https://ik.imagekit.io/OE/nelson-county/listings/belties-image2_XwoNmwbjX,"Dessert with pastry, whipped cream, strawberries, and mint on wooden board.",,https://ik.imagekit.io/OE/nelson-county/listings/belties-image3_d4641Q6LvL,"Wooden bench with pillows, lantern, and sign on white shiplap wall.",,,(703) 989-0556,"2884 Rockfish Valley Highway, Nellysford, VA",WG,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=2884%20Rockfish%20Valley%20Highway%2C%20Nellysford%2C%20VA%2022958,,,,,,,,,,,,,,Bar; Cafe; Coffee; Farm; Scenic Views; Seasonal Menu; Tea,false,https://www.google.com/maps/dir/?api=1&destination=2884%20Rockfish%20Valley%20Highway%2C%20Nellysford%2C%20VA%2022958,false
328,Ski in Style At Sapphire Squirrel,ski-in-style-at-sapphire-squirrel,Whole House Rentals,stay,Wintergreen Resort,"Ski in Style at Sapphire Squirrel is a three-bedroom Wintergreen home steps from the slopes with fully equipped kitchen, dedicated workspace, deck, and gas grill for up to six guests.","Adventure awaits at The Sapphire Squirrel in Wintergreen Resort. Our cozy 3-bedroom home, located on Squirrel Tree Lane, is just steps from the slopes and offers space for up to 6 guests. Enjoy a fully equipped kitchen, a dedicated workspace, a gas grill, and a deck for outdoor relaxation.

Whether you're here for skiing, hiking, golfing, or enjoying local craft beverages, adventure is right outside your door. Experience comfort, convenience, and stunning mountain views. Book your stay today!",,https://ik.imagekit.io/OE/nelson-county/listings/ski-in-style-at-sapphire-squirrel-image1_WUGk-MjNJ,Elevated white cabin surrounded by dense green forest trees.,,https://ik.imagekit.io/OE/nelson-county/listings/ski-in-style-at-sapphire-squirrel-image2_EK-9dLGZt,"Cozy living room with leather sofa, large windows, and decorative rug.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Scenic Views; Fuel; Full Kitchen; Outdoor Seating; Parking; Lodging,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,false
329,The Retreat at Three Ridges,retreat-at-three-ridges,Whole House Rentals,stay,Wintergreen Resort,"The Retreat at Three Ridges is a Scandinavian-inspired Wintergreen condo just a three-minute walk from the slopes, featuring a modern aesthetic, cozy fireplace with provided wood, well-stocked kitchen, and relaxing outdoor space. Scandi style meets mountain coziness at The Retreat at Three Ridges, where wood-burning fires, a sleek kitchen, and a quick three-minute stroll deliver you to Wintergreen's lifts.",,,https://ik.imagekit.io/OE/nelson-county/listings/the-retreat-at-three-ridges-image1_jm1zHFdXu,"Modern kitchen with white cabinets, island, and black stools, overlooking balcony.",,https://ik.imagekit.io/OE/nelson-county/listings/the-retreat-at-three-ridges-image2_MvonG0ZX_J,"Cozy living room with fireplace, gray sofa, light wood floor, minimal decor.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Scenic Views; Lodging; Outdoor Seating; Full Kitchen; Parking; Cabins,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,false
330,Wintergreen Condo 1437 Highlands,wintergreen-condo-1437-highlands,Whole House Rentals,stay,Wintergreen Resort,"Wintergreen Condo 1437 Highlands is a ski-in/ski-out Highlands building condo showcasing incredible views and modern finishes steps from resort amenities. Highlands 1437 offers true ski-in/ski-out access plus sweeping valley vistas, making the refreshed condo a smart pick for guests who want modern finishes right above the slopes.",,,https://ik.imagekit.io/OE/nelson-county/listings/wintergreen-condo-1437-highlands-image1_B9we_8sYO,"Cozy living room with brown sofa, wooden table, large windows showing scenic view.",,https://ik.imagekit.io/OE/nelson-county/listings/wintergreen-condo-1437-highlands-image2_shyvdLeQR,"Bedroom with blue bed, wooden floor, fireplace, and large window.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Skiing; Scenic Views; Cabins; Lodging,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,false
331,Time Out,time-out,Whole House Rentals,stay,Wintergreen Resort,"Time Out is a pet-friendly Wintergreen escape sleeping seven with hot tub, fast Wi-Fi, smart TVs, and three queen bedrooms plus single sofa bed. Activities are endless: apple picking, breweries/wineries, hiking, lake, horseback riding, golf, tennis, skiiing.","★ Comfortably sleeps 7: Q, Q, Q, single sofa. ★ Hot Tub ★ FAST Wi-Fi ★ Smart TVs ★ Ms. PAC-MAN arcade ★ Deck ★ Grill ★ Pack n' play ★ Highchair.

Walk to trails and enjoy endless activities: apple picking, breweries/wineries, hiking, lake, horseback riding, golf, tennis, skiing... Take a peaceful morning walk on the path across the street from the cabin.

One mile to Founder's Overlook and amazing sunrises!",,https://ik.imagekit.io/OE/nelson-county/listings/time-out-image1_WA5ToIiMM,Cabin with red chairs on porch surrounded by autumn trees and fallen leaves.,,https://ik.imagekit.io/OE/nelson-county/listings/time-out-image2_hNPstmersg,"Wooden kitchen with stainless steel appliances, granite countertops, and bright overhead lighting.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Wi-Fi; Scenic Views; Pet Friendly,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,false
332,Cub Creek Cabin,cub-creek-cabin,Cabins & Cottages,stay,Roseland,"Cub Creek Cabin is a secluded two-bedroom rustic retreat minutes from Devils Backbone, Wintergreen Ski Resort, Appalachian Trail, and Blue Ridge Parkway with porch views of Three Ridges and a spring-fed creek soundtrack. Fall asleep to the sound of a spring-fed creek at Cub Creek Cabin, a two-bedroom hideaway perfectly positioned between Devils Backbone, the Appalachian Trail, and the Parkway.",,,https://ik.imagekit.io/OE/nelson-county/listings/cub-creek-cabin-image1_h6q1evBln,Wooden cabin with porch surrounded by dense green forest. Sunlit exterior.,,https://ik.imagekit.io/OE/nelson-county/listings/cub-creek-cabin-image2_bRRxtVEEsJ,"Cozy living room with fireplace, wooden table, chairs, bookshelves, and large window.",,,,,,,"Roseland, VA 22967",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Cabins; Outdoor Seating; Scenic Views; Lodging; Appalachian Trail,false,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,false
333,Tyebello Cabins,tyebello-cabins,Cabins & Cottages,stay,Montebello,"Tyebello Cabins offer pet-friendly lodging with kitchen, free Wi-Fi, and air conditioning for Blue Ridge travelers seeking simple comforts near Tyro. Tyebello Cabins offer pet-friendly lodging with kitchen, free Wi-Fi, and air conditioning for Blue Ridge travelers seeking simple comforts near Tyro.","Tyebello Cabins offers a serene escape with stunning mountain views and starry nights. Enjoy great hiking opportunities off the Blue Ridge Parkway, the Appalachian Trail, and right on our property. Nearby attractions include wineries, breweries, distilleries, and Crabtree Falls, while the Piney River biking trail is just 25 minutes away. Experience the peaceful rural setting along the North Fork of the Tye River.

Relax by the fire pit and grill your meals in the great outdoors. Stay connected with high-speed internet and streaming services at your fingertips. Pets are welcome, making this the perfect getaway for the whole family.",,https://ik.imagekit.io/OE/nelson-county/listings/tyebello-cabins-image1_v7ATLrmSv,"Two green chairs by fire pit, overlooking stream and trees.",,https://ik.imagekit.io/OE/nelson-county/listings/tyebello-cabins-image2_5RkKGEK6p,"Glass shower enclosure reflecting wood-paneled wall, mirror, and sink with faucet.",,,,,,,"Tyro, VA 22976",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Tyro%2C%20VA%2022976,,,,,,,,,,,,,,Wi-Fi; Pet Friendly; Lodging; Cabins; Full Kitchen; Scenic Views,false,https://www.google.com/maps/dir/?api=1&destination=Tyro%2C%20VA%2022976,false
334,Glass & Pine,glass-pine,Cabins & Cottages,stay,Nellysford,The house is located on 5 acres in a neighborhood with homes spaciously set apart from another and very wooded.,"This is a two-bedroom, two-full-bath home. The primary bedroom features a king-size bed with an attached ensuite, while the second bedroom has two sets of twin-size bunk beds. There is a fun loft accessible via a vertical ladder (use caution), though the loft headroom is only about 4 feet high.

Located on 5 acres in a neighborhood with homes spaciously set apart and surrounded by woods, this newly built contemporary home is nestled in the breathtaking Blue Ridge Mountains of Nellysford, VA. It is perfect for nature lovers, families, and friends. Just one mile from Bold Rock Cidery and Devils Backbone Brewery, and centrally located to Wintergreen Resort and local wineries, it offers easy access to outdoor adventures. Relax on the deck with stunning mountain views or cozy up by the wood stove. Glass & Pine is the ideal retreat for making lasting memories.",,https://ik.imagekit.io/OE/nelson-county/listings/glass-pine-image1_cAuZONr-w,"Modern cabin with large windows in snowy woodland setting, clear blue sky.",,https://ik.imagekit.io/OE/nelson-county/listings/glass-pine-image2_RB2rG0JRn7,"Spacious living room with couch, wooden table, and large windows with scenic views.",,,,,,,"Nellysford, VA 22958",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958,,,,,,,,,,,,,,Scenic Views; Beer; Cabins; Lodging,false,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958,false
335,Wintergreen 19 Ivy Glen Lane,wintergreen-19-ivy-glen-lane,Vacation Rentals,stay,Wintergreen Resort,"Wintergreen 19 Ivy Glen Lane is a four-bedroom, 3.5-bath end-unit townhouse with two-car garage, steps from shuttle stop, spa, pools, golf, tennis, and hiking.

19 Ivy Glen Lane brings townhouse convenience to Wintergreen—four bedrooms, 3.5 baths, two-car garage, and front-door access to shuttles, spa amenities, pools, golf, and tennis.","Lovingly maintained, this furnished 4BR/3.5BA end-unit townhouse features a 2-car garage and is located in the four-seasons Wintergreen Resort. Enjoy close proximity to the spa, pools, hot tubs, tennis, golf, and great hiking trails. The shuttle stop to the lifts is just 40 steps away!

This property is pet-friendly and offers a perfect retreat for families and groups looking to experience all that Wintergreen has to offer.",,https://ik.imagekit.io/OE/nelson-county/listings/wintergreen-19-ivy-glen-lane-image1_M8YMHOmi7N,"Modern brown house with large windows, driveway, and white SUV parked outside.",,https://ik.imagekit.io/OE/nelson-county/listings/wintergreen-19-ivy-glen-lane-image2_Lirrcwn4D,"Modern kitchen with granite countertops, stainless steel appliances, and two bar stools.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Resort; Pool; Pet Friendly; Spa; Golf,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,false
336,The Brown Bear Lodge,the-brown-bear-lodge,Whole House Rentals,stay,Wintergreen Resort,"The Brown Bear Lodge is a renovated three-bedroom, 2.5-bath Wintergreen house within walking distance of resort core, featuring bunk room, original stone fireplace, gas fireplace, grill, and fire pit. The Brown Bear Lodge blends classic and contemporary with its original stone fireplace, bunk room, gas stove, and outdoor fire pit all within walking distance of the resort core.",,,https://ik.imagekit.io/OE/nelson-county/listings/the-brown-bear-lodge-image1_MNgHSMy6u,"Green house with wooden deck in forest, surrounded by leafless trees.",,https://ik.imagekit.io/OE/nelson-county/listings/the-brown-bear-lodge-image2_WFvplR59eU,"Modern kitchen with white cabinets, wooden island, stools, and stainless steel appliances.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Family Friendly; Fuel; Resort; Lodging,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,false
337,Mountain Home in Nelson County,mountain-home-in-nelson-county,Cabins & Cottages,stay,Faber,"Mountain Home in Nelson County offers quiet mountain views 10 minutes from Pippin Hill Winery and 30 minutes to Wintergreen, ideal for Charlottesville-area wine getaways. This Nelson County mountain home keeps wine lovers close to Pippin Hill and Charlottesville while promising peaceful deck views and a private setting for recovery days.",,,https://ik.imagekit.io/OE/nelson-county/listings/mountain-home-in-nelson-county-image1_IxXLR3b9jm,"Wooden stairs and black door entrance, white walls, brown shutters, potted plants.",,https://ik.imagekit.io/OE/nelson-county/listings/mountain-home-in-nelson-county-image2_FTxe4AMlvU,"Modern kitchen with island, wooden beams, barstools, pendant lights, and outdoor view.",,,,,,,"North Garden, VA 22959",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=North%20Garden%2C%20VA%2022959,,,,,,,,,,,,,,Scenic Views; Wine; Cabins; Lodging; Tastings,false,https://www.google.com/maps/dir/?api=1&destination=North%20Garden%2C%20VA%2022959,false
338,Spy Run Hideaway,spy-run-hideaway,Cabins & Cottages,stay,Wintergreen Resort,"Spy Run Hideaway is a secluded three-bedroom, two-bath cabin on 17 acres that sleeps eight, providing a quiet base for Blue Ridge exploration. Spy Run Hideaway spreads out over 17 wooded acres, giving the three-bedroom, two-bath cabin room for hammocks, wildlife watching, and unplugged evenings after Blue Ridge adventures.","Welcome to Spy Run Hideaway, a charming retreat nestled in Vesuvius. This spacious cabin features 3 bedrooms and 2 full baths, accommodating up to 8 guests comfortably. Set on 17 acres, the property offers a secluded, quiet, and relaxing atmosphere, perfect for a getaway.

Enjoy the tranquility of nature while having the convenience of staff on site. This pet-friendly lodging ensures that your furry friends can join in on the fun. Experience the beauty and serenity of Spy Run Hideaway!",,https://ik.imagekit.io/OE/nelson-county/listings/spy-run-hideaway-image1_SR1H-tiDB,House with wooden porch surrounded by green lawn and trees.,,https://ik.imagekit.io/OE/nelson-county/listings/spy-run-hideaway-image2_QnJSRmXM0,"Cozy living room with gray couches, wooden table, and maroon accent wall.",,,,,,,"Roseland, VA 22967",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Scenic Views; Pet Friendly; Full Kitchen,false,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,false
339,Love of Mountains Oh Fill My Cup,love-of-mountains-oh-fill-my-cup,Whole House Rentals,stay,Wintergreen Resort,"Love of Mountains Oh Fill My Cup is a modern third-floor two-bedroom condo with upgraded kitchen, private golf course views, and access to public/community pools at Wintergreen. Relax with the whole family at this peaceful place to stay.","Relax with the whole family at this peaceful place to stay. Let the mountains fill your cup and the fire warm your heart. Both beds are queen size. The condo is less than 5 minutes by car to the ski lodge parking lot. (Wintergreen Club amenities are not transferable to Airbnb guests.) Enjoy a modern and spacious third-floor condominium with upgraded kitchen and private golf course views.

Guests have access to two public/community pools: Chestnut Springs (upper Wintergreen) and Rhodes Farm (lower Wintergreen/Nellysford), as well as nearby Lake Sherando.",,https://ik.imagekit.io/OE/nelson-county/listings/love-of-mountains-oh-fill-my-cup-image1_IeSxTT1aBT,"Tall beige house with multiple balconies, surrounded by trees and greenery.",,https://ik.imagekit.io/OE/nelson-county/listings/love-of-mountains-oh-fill-my-cup-image2_7bJGndeuCM,"Modern living room with fireplace, kitchen island, and sliding glass doors to balcony.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,2026-01-05,2026-01-12,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Golf; Full Kitchen; Cabins; Lodging; Swimming Pool,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,false
